Latitude	Longitude	Year	Month	Time	GS	Customers	Country
52.850268	6.181279	2022	8	2022-08-01	1717.1908	1	NL
48.809437	9.188435	2022	3	2022-03-01	693.0363	1	All
49.630279	6.80013	2022	7	2022-07-01	1123.46	4	DE
47.870611	11.197548	2023	1	2023-01-01	4752.8799	8	All
50.433714	10.597386	2022	8	2022-08-01	1407.547	3	DE
51.860774	4.501495	2022	4	2022-04-01	172.3349	1	NL
39.225003	-0.517403	2022	11	2022-11-01	289.209	2	All
47.974133	9.208815	2022	5	2022-05-01	250.3573	1	All
52.321126	5.535703	2023	1	2023-01-01	215.156	1	NL
52.092392	5.102038	2022	7	2022-07-01	261.644	1	NL
51.132975	13.575816	2022	7	2022-07-01	982.4107	4	All
40.175727	15.424411	2022	3	2022-03-01	122.1055	1	All
50.791393	10.611744	2022	7	2022-07-01	218.8065	1	All
53.872232	9.323187	2022	8	2022-08-01	443.7965	2	DE
51.731009	5.308333	2022	11	2022-11-01	6895.044	1	All
54.325978	9.328199	2022	9	2022-09-01	469.4752	1	DE
52.404566	4.638525	2023	1	2023-01-01	505.9796	1	NL
50.89771	8.057187	2022	7	2022-07-01	6951.4159	8	All
50.972167	5.832219	2022	8	2022-08-01	227.5007	1	NL
52.524014	8.433255	2022	5	2022-05-01	844.9045	3	All
47.466051	9.567304	2022	4	2022-04-01	940.52	3	CH
40.838422	14.247257	2022	8	2022-08-01	394.3285	2	All
48.757134	2.326128	2022	12	2022-12-01	279.0025	2	All
43.326044	-2.514842	2022	8	2022-08-01	184.3875	1	ES
53.196621	7.023149	2022	5	2022-05-01	184.4024	1	All
51.937732	5.902637	2022	9	2022-09-01	1165.8303	1	All
63.7944	9.7767	2022	8	2022-08-01	8231.1656	8	All
47.333556	0.654546	2022	5	2022-05-01	173.8085	1	FR
52.460256	6.622724	2023	1	2023-01-01	344.3003	1	NL
46.161017	6.10626	2022	12	2022-12-01	4365.06	7	CH
49.292376	8.521664	2022	2	2022-02-01	919.9804	1	All
50.887134	6.010073	2022	11	2022-11-01	369.2973	1	All
49.259355	9.864436	2022	9	2022-09-01	250.0965	1	All
50.756562	10.095334	2022	4	2022-04-01	125.16	1	DE
52.67307	6.389748	2022	9	2022-09-01	307.7595	1	NL
47.714542	8.518547	2022	10	2022-10-01	518.63	1	All
48.319245	-3.950109	2022	4	2022-04-01	248.3085	1	FR
40.727835	-5.492856	2022	9	2022-09-01	369.371	1	All
60.1	10.866699	2022	7	2022-07-01	7325.5672	12	All
52.375371	4.81773	2022	11	2022-11-01	230.801	1	All
51.983968	5.08785	2022	12	2022-12-01	366.2807	1	All
47.198437	8.108396	2022	5	2022-05-01	745.5	2	CH
53.535877	13.314747	2022	12	2022-12-01	3087.7107	4	DE
50.853503	5.658259	2022	7	2022-07-01	738.6675	2	NL
47.728808	16.934163	2023	1	2023-01-01	1848.345	3	AT
51.704135	4.641198	2022	7	2022-07-01	1046.427	2	All
58.953299	5.6977	2022	7	2022-07-01	5880.2576	14	All
51.975438	4.618178	2022	12	2022-12-01	412.3963	1	NL
51.969611	7.631617	2022	6	2022-06-01	8395.1496	14	All
52.199677	4.868454	2022	10	2022-10-01	1593.8671	1	NL
52.458454	4.61372	2022	6	2022-06-01	430.9296	1	NL
47.298336	8.44818	2022	8	2022-08-01	583.1	2	All
56.7	15.5167	2022	3	2022-03-01	625.4912	1	SE
61.416699	12.15	2023	1	2023-01-01	2127.6864	4	All
52.166906	5.285682	2022	8	2022-08-01	92.082	1	All
48.240745	15.336984	2022	10	2022-10-01	744.6275	2	AT
51.812211	5.795703	2022	11	2022-11-01	966.3426	1	All
52.671224	4.907607	2022	5	2022-05-01	369.3598	1	All
51.274827	4.071711	2022	7	2022-07-01	491.9458	1	NL
52.315927	5.620599	2022	5	2022-05-01	393.9873	1	NL
50.961528	6.785734	2023	1	2023-01-01	5372.391	15	All
48.30061	1.653761	2022	2	2022-02-01	226.4801	1	FR
51.910787	4.461098	2022	3	2022-03-01	1138.0627	1	NL
47.493897	8.188994	2022	4	2022-04-01	2068.85	6	CH
48.573612	10.206245	2022	3	2022-03-01	625.949	2	All
47.507332	8.508614	2022	10	2022-10-01	2834.72	1	All
46.620514	6.548441	2022	12	2022-12-01	3251.08	3	CH
51.699964	4.879837	2022	10	2022-10-01	221.6517	1	All
46.148985	10.76874	2023	1	2023-01-01	610.602	2	IT
53.1965	5.538151	2023	1	2023-01-01	615.4445	1	NL
51.581303	6.243707	2022	5	2022-05-01	4299.7675	13	DE
52.380431	4.887144	2022	9	2022-09-01	627.8115	1	NL
51.698801	5.56377	2022	3	2022-03-01	591.0122	1	All
50.236922	10.954585	2023	1	2023-01-01	375.2565	2	All
50.289896	2.765873	2022	8	2022-08-01	694.8615	3	All
51.435464	5.470265	2022	8	2022-08-01	499.2097	1	NL
52.490276	4.683744	2022	7	2022-07-01	166.1775	1	NL
51.040292	5.773462	2022	12	2022-12-01	664.1556	1	All
52.171185	4.535253	2022	8	2022-08-01	415.3524	1	NL
50.946459	5.960725	2022	8	2022-08-01	332.355	1	All
52.61151	10.286019	2022	7	2022-07-01	563.369	1	All
51.652647	5.855068	2022	11	2022-11-01	1280.1678	1	All
47.161359	7.583999	2022	12	2022-12-01	167.72	1	CH
45.950977	0.869163	2022	9	2022-09-01	124.117	1	All
50.576895	12.144192	2022	5	2022-05-01	125.16	1	DE
47.089813	9.344618	2022	4	2022-04-01	1362.27	2	CH
48.920667	9.519235	2022	12	2022-12-01	625.949	2	All
52.214657	5.285757	2022	7	2022-07-01	731.2682	1	NL
50.912284	4.44724	2022	9	2022-09-01	1255.5999	1	All
47.413791	9.852221	2022	12	2022-12-01	7617.908	13	AT
52.234941	6.894808	2023	1	2023-01-01	369.4188	1	All
53.644868	9.475313	2022	12	2022-12-01	3069.3531	9	All
47.542012	7.872697	2022	5	2022-05-01	777.98	2	All
48.186323	16.298361	2022	9	2022-09-01	9420.6978	15	AT
48.750443	2.251712	2022	11	2022-11-01	155.1835	1	All
52.042892	4.480888	2022	11	2022-11-01	615.519	2	NL
51.923082	5.86525	2022	9	2022-09-01	215.4339	1	All
50.747679	4.378778	2022	10	2022-10-01	1270.8955	2	All
53.016161	6.568938	2022	11	2022-11-01	430.908	1	All
43.372773	-1.805639	2022	4	2022-04-01	787.912	2	ES
48.129333	14.808026	2022	11	2022-11-01	650.832	2	AT
48.478085	13.053861	2022	9	2022-09-01	562.475	1	DE
51.971583	5.58816	2022	8	2022-08-01	461.5909	1	NL
51.890527	5.6040469999999996	2022	7	2022-07-01	1231.1572	1	All
48.625041	8.970495	2022	3	2022-03-01	125.16	1	All
50.086816	6.268442	2022	11	2022-11-01	375.331	2	DE
50.99554	3.612548	2022	2	2022-02-01	689.2784	1	BE
51.592541	4.99424	2022	7	2022-07-01	307.7886	1	NL
54.335311	12.711283	2022	3	2022-03-01	168.966	1	DE
49.505906	10.970873	2022	4	2022-04-01	938.104	3	DE
52.506856	7.567879	2022	3	2022-03-01	6238.5855	8	DE
51.857484	4.689151	2022	4	2022-04-01	523.2232	1	NL
52.04294	4.37028	2022	11	2022-11-01	344.3002	1	All
53.852931	10.647185	2022	10	2022-10-01	7818.8912	9	DE
53.014361	9.036233	2022	6	2022-06-01	9373.5954	16	DE
52.261998	6.138348	2022	11	2022-11-01	4209.1102	1	All
60.259949	24.805304	2022	4	2022-04-01	2419.3902	6	FI
48.18914	15.10977	2023	1	2023-01-01	608.2925	1	All
51.860047	4.989425	2022	11	2022-11-01	375.3906	1	All
51.481175	8.251402	2022	5	2022-05-01	15186.5144	24	DE
59.3489	10.467499	2023	1	2023-01-01	511.784	1	NO
50.236565	8.593938	2022	8	2022-08-01	5839.6579	11	All
51.577228	5.039718	2022	12	2022-12-01	430.8678	1	All
61.43925	23.750466	2022	4	2022-04-01	1645.6147	6	FI
54.08163	12.262206	2022	5	2022-05-01	1445.4714	6	DE
50.359777	7.596934	2023	1	2023-01-01	375.4055	1	DE
62.59737	29.830252	2022	9	2022-09-01	8626.4656	4	All
52.200863	4.851476	2022	6	2022-06-01	430.8053	1	All
52.399765	4.637881	2022	6	2022-06-01	166.2095	1	All
52.446068	4.801138	2022	4	2022-04-01	3914.5691	1	NL
52.205693	6.969486	2022	9	2022-09-01	205.0285	1	All
63.059499	28.33384	2022	2	2022-02-01	1297.4398	2	All
51.362832	6.417882	2022	11	2022-11-01	11383.6105	14	DE
53.188123	7.492956	2023	1	2023-01-01	8264.5933	12	DE
60.270065	25.285255	2022	2	2022-02-01	168.1465	1	FI
53.027287	5.654451	2022	6	2022-06-01	523.2232	1	NL
64.960276	25.748705	2022	3	2022-03-01	372.2579	1	All
48.887394	8.654899	2022	10	2022-10-01	876.269	1	DE
50.351347	8.53756	2022	4	2022-04-01	2111.6571	5	DE
50.02286	8.172089	2022	2	2022-02-01	1703.7025	2	DE
53.570384	10.17199	2022	10	2022-10-01	3052.988	7	All
51.912183	4.340254	2022	4	2022-04-01	245.9111	1	All
60.2167	14.949999	2022	5	2022-05-01	448.7565	2	All
45.563543	-0.262225	2022	6	2022-06-01	186.1755	1	FR
52.448492	5.85344	2022	6	2022-06-01	461.345	1	NL
62.5	16.149999	2022	4	2022-04-01	484.0294	1	All
52.508689	13.303802	2022	3	2022-03-01	1044.9474	4	All
50.894508	6.382481	2022	3	2022-03-01	6628.7771	10	DE
50.899899	12.868865	2022	5	2022-05-01	1156.0165	2	All
39.495079	15.95353	2022	5	2022-05-01	213.666	1	IT
47.399207	8.214014	2022	5	2022-05-01	3272.99	10	CH
52.315012	5.032247	2022	2	2022-02-01	1828.0773	1	All
54.628541	9.366435	2022	8	2022-08-01	4924.2244	6	All
47.5004	8.473462	2022	7	2022-07-01	486.15	2	All
48.701642	6.2661	2022	6	2022-06-01	248.3085	1	FR
55.944429	9.12767	2022	5	2022-05-01	43232.48	71	DK
52.393824	6.116721	2022	7	2022-07-01	1458.9038	1	All
51.618925	5.438634	2022	10	2022-10-01	831.1944	1	All
51.363011	7.133951	2022	6	2022-06-01	3306.994	8	DE
64.25	10.333299	2022	7	2022-07-01	195.972	1	All
58.0833	11.949999	2022	8	2022-08-01	636.3712	1	SE
47.995648	8.764009	2022	10	2022-10-01	687.7095	1	DE
43.429298	3.577745	2022	2	2022-02-01	1675.7532	1	FR
51.404263	5.206831	2023	1	2023-01-01	1477.4997	1	All
52.216381	4.644756	2022	7	2022-07-01	480.2464	1	NL
52.026499	5.57889	2022	10	2022-10-01	584.7319	1	NL
51.967183	6.724754	2022	3	2022-03-01	1138.5552	1	NL
45.77192	1.70058	2022	3	2022-03-01	155.1463	1	FR
47.755086	16.668461	2022	9	2022-09-01	116.071	1	AT
49.110713	11.162133	2022	9	2022-09-01	199.958	2	All
49.970053	10.420598	2022	8	2022-08-01	4014.4193	2	All
56.877699	14.8091	2022	7	2022-07-01	24822.6643	51	SE
51.900287	4.163457	2022	3	2022-03-01	6149.0736	1	NL
48.735877	10.871954	2023	1	2023-01-01	219.03	1	DE
50.135953	8.654064	2022	4	2022-04-01	3302.749	7	DE
45.748751	9.579699	2022	3	2022-03-01	103.7785	1	IT
51.196292	5.090626	2022	10	2022-10-01	8315.7833	16	BE
53.090791	5.841674	2022	2	2022-02-01	295.4134	1	All
44.033525	4.984747	2023	1	2023-01-01	682.4945	2	All
48.156115	15.412396	2022	4	2022-04-01	248.3085	1	AT
62.175214	27.852591	2022	10	2022-10-01	3850.7322	5	FI
51.945842	9.320975	2022	7	2022-07-01	6867.3208	14	All
48.898261	2.567143	2022	5	2022-05-01	682.867	2	FR
47.787408	10.231171	2022	7	2022-07-01	1607.5201	3	All
53.172034	8.708453	2022	2	2022-02-01	2261.3104	7	DE
49.857486	9.081841	2022	8	2022-08-01	287.868	2	All
49.706599	5.615562	2022	8	2022-08-01	412.432	2	BE
51.762669	5.50711	2022	5	2022-05-01	1058.4245	3	All
51.968645	4.583057	2022	6	2022-06-01	1348.8493	2	NL
52.200717	4.395553	2022	7	2022-07-01	196.1622	1	All
51.975027	5.66262	2022	3	2022-03-01	215.372	1	All
63.610377	27.102952	2022	11	2022-11-01	2051.2591	4	FI
62.267132	25.61147	2022	4	2022-04-01	841.0083	1	All
55.541409	11.375209	2022	2	2022-02-01	4641.466	13	All
52.014708	4.352536	2022	9	2022-09-01	2459.1728	1	All
63.8284	20.259699	2022	9	2022-09-01	38107.9236	52	All
48.085718	11.510532	2022	4	2022-04-01	2890.8235	10	All
63.211832	27.146772	2022	5	2022-05-01	300.343	1	All
55.7028	13.1927	2022	12	2022-12-01	36363.6986	66	All
60.503214	25.532597	2022	5	2022-05-01	9120.8535	7	FI
52.30639	4.853727	2022	7	2022-07-01	123.074	1	All
47.769748	10.478357	2022	9	2022-09-01	738.3337	2	DE
47.270564	8.309637	2022	3	2022-03-01	551.11	2	CH
51.991537	5.981935	2022	6	2022-06-01	270.8075	2	NL
51.983582	5.886797	2022	11	2022-11-01	554.0707	1	NL
51.750752	5.515841	2022	12	2022-12-01	276.991	1	NL
51.494727	5.133458	2023	1	2023-01-01	64.6481	1	All
53.595921	9.999673	2022	11	2022-11-01	8628.0204	6	All
48.174757	8.673188	2022	6	2022-06-01	5217.7157	11	DE
48.849698	-0.562504	2022	12	2022-12-01	1527.0265	4	FR
48.088911	10.858775	2022	10	2022-10-01	2264.6705	1	DE
47.363695	8.22807	2022	8	2022-08-01	485.52	2	CH
49.091842	12.304088	2022	10	2022-10-01	312.9745	1	All
58.723799	11.3259	2023	1	2023-01-01	1226.025	4	All
52.196622	6.004984	2022	9	2022-09-01	122.8505	1	NL
53.542347	8.577442	2022	8	2022-08-01	963.583	4	DE
51.12278	5.05895	2022	8	2022-08-01	6653.7934	15	BE
52.447588	4.591278	2022	11	2022-11-01	307.7893	1	NL
53.084013	6.042778	2022	11	2022-11-01	541.7558	1	All
47.278048	8.859152	2022	12	2022-12-01	681.17	2	All
53.704778	10.101906	2022	2	2022-02-01	5147.2593	8	DE
51.063737	4.520239	2022	7	2022-07-01	3616.5862	10	All
48.188166	8.224596	2022	8	2022-08-01	212.772	1	All
62.785744	29.85222	2022	5	2022-05-01	2546.5946	6	FI
51.453019	5.830024	2022	7	2022-07-01	332.3445	1	NL
47.969904	7.69965	2022	6	2022-06-01	3110.7475	6	DE
47.530922	-1.19441	2022	11	2022-11-01	155.1835	1	All
56.71988	10.117599	2022	10	2022-10-01	48451.616	51	DK
49.236487	9.441849	2022	4	2022-04-01	4342.9962	5	All
52.561629	5.90601	2022	6	2022-06-01	215.4339	1	NL
43.521839	3.19963	2022	7	2022-07-01	186.1755	1	FR
46.02594	5.204859	2023	1	2023-01-01	74.4255	1	FR
50.693672	6.220588	2022	10	2022-10-01	2207.9818	5	All
46.724772	-0.401162	2022	5	2022-05-01	384.7925	1	FR
53.257537	6.14051	2022	11	2022-11-01	559.9787	1	All
42.07469	12.702897	2022	11	2022-11-01	732.7075	1	IT
53.117524	6.419879	2022	4	2022-04-01	652.5209	1	NL
47.49509	13.18437	2022	7	2022-07-01	186.1755	1	AT
52.381936	4.79823	2022	4	2022-04-01	246.2225	1	All
50.94325	11.18194	2022	2	2022-02-01	438.0473	1	DE
48.218704	12.600868	2022	6	2022-06-01	106.386	1	All
53.814609	11.334713	2022	11	2022-11-01	3657.4977	7	All
51.569337	4.408237	2022	7	2022-07-01	196.9631	1	NL
47.528379	8.465689	2022	6	2022-06-01	10111.78	30	All
49.637034	8.214352	2022	10	2022-10-01	4098.99	5	All
52.089701	5.214944	2022	11	2022-11-01	184.462	1	NL
53.073001	8.849005	2022	5	2022-05-01	5021.6502	9	All
47.618096	9.195556	2022	9	2022-09-01	259.35	1	CH
53.866196	10.571173	2022	6	2022-06-01	2127.5651	3	All
62.272071	25.811827	2022	3	2022-03-01	8671.0678	13	All
52.430897	4.836151	2022	7	2022-07-01	209.2705	1	NL
50.581022	10.163802	2022	6	2022-06-01	1288.3285	5	DE
59.9016	10.5547	2022	4	2022-04-01	25164.776	34	All
53.185281	6.396664	2022	5	2022-05-01	1107.517	2	All
52.734646	6.614704	2022	12	2022-12-01	698.661	2	NL
47.612747	9.541934	2022	8	2022-08-01	149.9685	1	DE
48.569098	10.31953	2022	9	2022-09-01	375.48	1	All
47.556005999999996	8.089965	2022	10	2022-10-01	259.35	1	CH
59.366599	16.507699	2022	8	2022-08-01	34753.453	74	All
47.530226999999996	3.466121	2022	6	2022-06-01	806.9095	1	FR
50.356003	11.328302	2022	10	2022-10-01	626.0235	1	All
50.35052	5.49312	2022	5	2022-05-01	1218.8945	3	BE
50.524875	5.120277	2022	12	2022-12-01	307.7595	1	BE
51.502167	3.889721	2022	11	2022-11-01	603.3235	1	NL
47.74965	13.064277	2022	10	2022-10-01	1005.601	2	AT
54.517304	9.465639	2023	2	2023-02-01	532.0172	1	DE
51.548728	5.687111	2022	11	2022-11-01	664.7704	1	All
49.782786	8.953861	2022	8	2022-08-01	4171.8517	2	All
61.383299	12.699999	2022	6	2022-06-01	783.944	1	All
51.897655	8.394359	2022	6	2022-06-01	4822.9162	11	All
48.194563	16.350394	2022	11	2022-11-01	8642.7914	11	All
52.366466	6.59968	2022	6	2022-06-01	430.9296	1	NL
52.408697	6.731154	2022	11	2022-11-01	246.2188	1	NL
59.7167	12.15	2022	8	2022-08-01	543.864	1	All
47.323969	16.279188	2022	12	2022-12-01	124.117	1	AT
42.57393	9.456903	2022	5	2022-05-01	310.367	1	FR
49.220712	12.086359	2022	2	2022-02-01	135.143	1	DE
50.902136	12.763646	2022	2	2022-02-01	525.5975	1	DE
63.059499	28.33384	2022	12	2022-12-01	1683.1881	3	All
51.154491	6.417941	2022	9	2022-09-01	6880.4057	7	DE
50.861872	5.711505	2022	11	2022-11-01	1810.0416	1	NL
52.603027	6.669952	2022	10	2022-10-01	122.8505	1	All
51.705055	4.638047	2022	5	2022-05-01	674.7465	1	All
50.622716	4.562751	2022	5	2022-05-01	3427.4128	8	All
52.298841	5.259486	2022	6	2022-06-01	615.5168	1	NL
52.035792	5.081618	2022	7	2022-07-01	466.5168	1	NL
60.969438	25.686855	2022	10	2022-10-01	1875.8299	3	FI
51.618925	5.438634	2022	4	2022-04-01	277.0648	1	All
49.386507	7.700695	2022	10	2022-10-01	1198.7045	2	DE
48.08462	12.99846	2022	2	2022-02-01	124.117	1	AT
50.875717	4.136395	2023	1	2023-01-01	597.043	2	All
60.984617	25.650711	2022	2	2022-02-01	1639.4777	5	All
47.804087	7.670564	2022	5	2022-05-01	600.8575	2	DE
50.848072	5.681227	2022	11	2022-11-01	2119.858	1	NL
49.260359	6.915075	2022	10	2022-10-01	808.5046	2	All
47.141727	10.292281	2022	7	2022-07-01	310.367	2	AT
59.533299	15.2833	2022	9	2022-09-01	543.9728	1	SE
52.168017	4.827026	2023	1	2023-01-01	1844.8889	1	NL
51.05615	5.3844	2022	3	2022-03-01	10460.9318	22	All
51.324947	3.836302	2022	9	2022-09-01	1270.6818	1	NL
51.586514	4.803925	2022	9	2022-09-01	2511.8182	1	All
59.047499	17.3119	2022	4	2022-04-01	3801.1129	10	All
51.875356	4.481819	2022	6	2022-06-01	261.5502	1	NL
60.586817	26.253971	2022	5	2022-05-01	1326.24	2	FI
49.54516	7.505343	2022	6	2022-06-01	1157.879	4	All
51.777058	5.859125	2022	2	2022-02-01	861.8592	1	All
53.159843	6.396387	2022	12	2022-12-01	430.9296	1	NL
50.8782	4.57038	2022	4	2022-04-01	1107.8895	2	BE
47.49251	8.554204	2022	4	2022-04-01	4348.19	4	All
46.300029	7.903474	2022	7	2022-07-01	486.15	2	CH
47.879502	6.76927	2022	11	2022-11-01	381.6635	1	FR
51.916145	4.249221	2022	12	2022-12-01	744.9338	1	NL
61.1833	7.0167	2022	4	2022-04-01	1209.46	1	NO
52.380018	7.005024	2022	2	2022-02-01	1033.9475	1	All
50.898485	11.282319	2022	8	2022-08-01	2443.7924	8	All
47.874888	12.281742	2022	6	2022-06-01	3304.9386	5	DE
51.781411	5.936031	2022	6	2022-06-01	215.454	1	NL
52.012913	4.367949	2022	11	2022-11-01	344.7316	1	All
48.939547	2.461121	2022	4	2022-04-01	2036.1595	3	FR
52.221165	4.528001	2022	9	2022-09-01	412.134	1	NL
47.06791	15.31807	2022	3	2022-03-01	644.7968	1	AT
47.187551	7.494397	2022	4	2022-04-01	1244.04	4	All
45.28804	8.88592	2022	2	2022-02-01	305.301	1	All
48.304341	14.574907	2022	3	2022-03-01	856.303	2	AT
52.051181	5.672002	2022	5	2022-05-01	307.7893	1	NL
52.661531	5.06069	2022	7	2022-07-01	615.668	1	NL
48.599069	11.994955	2022	2	2022-02-01	776.051	1	All
52.526314	6.06017	2022	4	2022-04-01	553.4545	1	All
51.353456	6.171802	2023	1	2023-01-01	246.157	1	All
53.195515	6.583499	2022	10	2022-10-01	61.5079	1	All
47.481396	8.239588	2022	9	2022-09-01	2844.31	4	All
51.851791	12.047108	2022	12	2022-12-01	1082.5595	2	DE
51.0969	9.342131	2022	7	2022-07-01	907.41	5	DE
52.797908	4.803001	2022	11	2022-11-01	68.987	1	All
60.50128	26.974348	2022	6	2022-06-01	492.48	1	FI
52.102801	5.09965	2022	5	2022-05-01	1673.9676	1	NL
51.921403	6.187306	2022	3	2022-03-01	627.8913	1	All
52.157497	4.523856	2022	6	2022-06-01	831.0118	1	NL
51.08255	4.95224	2023	1	2023-01-01	184.3875	1	All
52.050604	6.10574	2022	11	2022-11-01	430.9296	1	All
51.982268	4.337992	2022	2	2022-02-01	172.3349	1	All
52.046617	5.646316	2022	5	2022-05-01	366.3165	1	All
62.601063	29.739882	2022	2	2022-02-01	2405.9477	5	All
61.867895	28.894391	2022	9	2022-09-01	2912.0814	6	All
52.812862	5.001434	2022	2	2022-02-01	1231.1125	4	NL
47.81932	11.730669	2022	11	2022-11-01	1107.6958	2	DE
52.261654	4.554592	2022	3	2022-03-01	369.0514	1	NL
41.995767	14.990531	2022	11	2022-11-01	694.4145	1	IT
49.905698	10.898106	2022	5	2022-05-01	5674.6552	13	DE
52.05943	7.638706	2022	4	2022-04-01	12187.2801	23	DE
52.031157	4.283318	2022	10	2022-10-01	615.5935	1	All
52.384824	12.418963	2022	7	2022-07-01	2285.6094	4	DE
51.423221	6.689029	2022	8	2022-08-01	6433.0744	19	DE
54.230678	9.513819	2022	7	2022-07-01	1835.9155	4	All
59.149999	11.3833	2022	11	2022-11-01	45325.9072	65	All
51.907086	10.430039	2022	5	2022-05-01	1906.3411	5	DE
51.802785	4.724	2022	5	2022-05-01	517.1045	1	NL
51.736375	5.325799	2022	5	2022-05-01	123.074	1	NL
52.055136	5.081972	2022	11	2022-11-01	400.0829	1	NL
47.120314	7.289895	2023	1	2023-01-01	1199.87	3	CH
52.124949	4.661007	2023	1	2023-01-01	166.1775	1	NL
58.666699	16.383299	2022	11	2022-11-01	4114.7879	6	All
53.642438	11.39121	2022	5	2022-05-01	1962.2391	6	DE
52.910559	12.168319	2022	9	2022-09-01	4562.529	5	All
57.816699	12.4167	2022	4	2022-04-01	190.3728	1	SE
61.455539	22.588229	2022	9	2022-09-01	497.0216	2	FI
51.521411	5.9981	2022	11	2022-11-01	263.0595	1	NL
48.816816	9.604505	2022	6	2022-06-01	9120.3072	7	All
51.567873	5.069975	2022	2	2022-02-01	258.515	1	NL
54.94059	9.08614	2022	6	2022-06-01	4126.376	12	DK
47.232199	8.211559	2022	10	2022-10-01	1486.45	4	CH
55.533299	12.949999	2022	10	2022-10-01	8635.2437	12	SE
45.36737	8.173759	2022	5	2022-05-01	244.211	1	IT
60.733299	5.75	2022	11	2022-11-01	672	1	All
48.047702	17.034528	2022	8	2022-08-01	434.5585	1	All
49.237418	10.593307	2022	6	2022-06-01	344.19	2	All
62.829509	22.911127	2022	9	2022-09-01	1021.1566	3	All
51.943766	5.937351	2022	3	2022-03-01	307.5427	1	All
48.734891	7.25953	2022	7	2022-07-01	105.492	1	All
50.258894	10.062849	2022	11	2022-11-01	1971.5562	3	All
46.978381	7.766995	2022	12	2022-12-01	4805.08	6	CH
63.128976	23.2103	2022	4	2022-04-01	312.0581	1	All
46.54191	13.64637	2022	12	2022-12-01	1044.1764	1	All
52.380656	4.855893	2022	7	2022-07-01	574.1403	1	All
55.69024	12.5881	2022	10	2022-10-01	607.936	1	DK
61.677851	27.182053	2022	10	2022-10-01	5368.5789	7	FI
51.798592	4.669109	2022	10	2022-10-01	492.5001	1	NL
50.158075	7.498049	2022	2	2022-02-01	814.3349	2	DE
57.035469	8.971389	2022	8	2022-08-01	1173.856	4	All
52.145215	11.647609	2022	6	2022-06-01	2109.948	7	DE
52.372355	14.023084	2022	10	2022-10-01	10215.1301	13	DE
44.854832	-0.521018	2022	8	2022-08-01	428.226	1	FR
58.3333	8.233299	2022	6	2022-06-01	2020.8776	6	NO
61.728999	17.1036	2022	12	2022-12-01	5843.188	11	SE
60.991488	25.661451	2022	9	2022-09-01	4489.1695	10	All
48.660828	8.520417	2022	12	2022-12-01	1752.4635	4	All
53.057917	10.739766	2022	12	2022-12-01	187.74	1	DE
53.200797	7.040041	2023	1	2023-01-01	400.065	2	All
51.648581	5.937643	2022	12	2022-12-01	338.5735	1	NL
52.363607	4.663084	2022	4	2022-04-01	461.5902	1	All
49.793261	9.156106	2022	3	2022-03-01	1114.222	2	All
46.502225	-0.955223	2022	4	2022-04-01	124.117	1	All
49.609369	6.949598	2022	2	2022-02-01	1814.7537	4	All
55.673389	12.595969	2022	11	2022-11-01	2090.824	3	DK
60.251122	24.935633	2022	8	2022-08-01	2227.9946	4	FI
52.282207	4.58717	2022	11	2022-11-01	584.7505	3	NL
51.876891	4.943288	2022	3	2022-03-01	492.5195	1	All
51.3476	5.461843	2022	5	2022-05-01	442.9971	1	All
45.925019	12.210019	2022	11	2022-11-01	137.3035	1	IT
52.066537	4.644741	2022	2	2022-02-01	245.9729	1	All
51.587089	5.004786	2022	4	2022-04-01	1169.5256	1	All
47.487246	8.295845	2022	8	2022-08-01	5293.75	12	CH
46.811953	7.126335	2022	6	2022-06-01	1826.3	6	All
51.013941	7.390373	2022	4	2022-04-01	4441.9135	12	All
57.5167	14.2667	2023	1	2023-01-01	108.7864	1	SE
51.734378	5.330407	2022	5	2022-05-01	1969.184	6	All
51.847403	4.244627	2022	9	2022-09-01	1033.6405	1	All
55.67629	12.56812	2022	11	2022-11-01	1113552.73	1570	All
50.771204	8.668903	2022	3	2022-03-01	2033.4776	6	DE
52.223983	4.737809	2022	11	2022-11-01	711.2576	1	NL
51.715292	5.315785	2022	8	2022-08-01	307.7595	1	All
51.918225	4.561511	2022	2	2022-02-01	153.8425	1	NL
52.028881	5.070207	2023	1	2023-01-01	677.0865	1	All
38.382259	-6.587607	2022	10	2022-10-01	346.2015	2	All
47.38913	8.51667	2022	10	2022-10-01	2983.82	8	All
52.137356	5.493448	2022	10	2022-10-01	430.3865	2	NL
54.14088	12.799986	2022	5	2022-05-01	1325.1315	3	All
48.656285	2.350887	2022	12	2022-12-01	232.738	1	FR
51.954071	4.84958	2022	4	2022-04-01	646.0558	1	NL
47.093661	9.285389	2022	2	2022-02-01	777.35	1	All
48.387446	10.879057	2022	2	2022-02-01	2903.6693	3	DE
52.061881	4.910877	2022	12	2022-12-01	645.3935	1	NL
52.143942	12.591586	2022	11	2022-11-01	4844.385	6	DE
60.326523	22.701799	2022	6	2022-06-01	1465.555	4	All
51.19636	3.25374	2022	4	2022-04-01	5987.2164	12	All
39.814514	15.790918	2022	8	2022-08-01	195.339	1	IT
63.4333	10.683299	2023	1	2023-01-01	10567.4128	7	NO
52.009859	5.428348	2022	7	2022-07-01	307.7268	1	All
61.133299	10.5	2023	2	2023-02-01	112	1	NO
47.747827	8.706912	2022	8	2022-08-01	973	2	CH
47.256334	7.298254	2022	11	2022-11-01	1567.58	6	All
